timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
2024-01-01 07:46:00,2,537,74.67009711080475,126,95,22,Foggy,25.57868418339892,42.72967577586175,0,Green
2024-01-01 07:47:00,3,819,41.29164984476887,639,16,1,Windy,31.013833918781604,42.11628971651195,0,Yellow
2024-01-01 07:48:00,1,423,45.48629182550317,284,13,49,Foggy,27.066122057328283,81.55034169419602,0,Yellow
2024-01-01 07:49:00,4,830,32.92066288295316,224,35,49,Sunny,15.209019726871434,70.66562966176028,0,Green
2024-01-01 07:50:00,2,742,55.82574621120319,98,57,10,Foggy,21.544259159906975,62.76276440148695,0,Green
2024-01-01 07:51:00,5,209,55.68819288066738,174,23,30,Rainy,32.75865865771638,54.05632415978157,0,Yellow
2024-01-01 07:52:00,2,400,42.33202350951316,802,62,32,Cloudy,18.16852656193428,55.849043447227544,0,Red
2024-01-01 07:53:00,5,961,39.9820923083239,266,90,13,Windy,22.46825912729829,33.446111651696626,0,Green
2024-01-01 07:54:00,3,337,73.09785849083526,550,24,15,Sunny,33.96413336609242,57.29460869207057,0,Yellow
2024-01-01 07:55:00,5,337,42.997054378532084,877,58,10,Cloudy,28.367700139342443,77.72729463732492,0,Red
2024-01-01 07:56:00,4,941,49.61005952926449,557,31,32,Foggy,28.6935096410423,53.27918880571934,0,Red
2024-01-01 07:57:00,1,275,36.998285745495835,748,81,6,Rainy,16.30835011033069,53.01487515259548,0,Yellow
2024-01-01 07:58:00,5,572,67.20617020142764,173,17,30,Foggy,20.367452957628203,30.94299498115727,0,Green
2024-01-01 07:59:00,5,571,43.8468894139455,173,36,47,Cloudy,12.058554077418043,57.470115753484116,0,Red
2024-01-01 08:00:00,1,832,50.81666279265947,705,25,45,Sunny,25.16314667626334,31.52025917687801,1,Green
2024-01-01 08:01:00,4,322,35.20143020357968,111,8,46,Windy,12.593254113562354,64.22096568052567,0,Yellow
2024-01-01 08:02:00,2,985,79.25957554047511,452,98,13,Cloudy,30.89773955514887,60.40700289493884,0,Green
2024-01-01 08:03:00,5,451,37.48974445542338,357,63,27,Sunny,30.36384467549992,80.40050993543994,0,Red
2024-01-01 08:04:00,1,232,66.24455185433311,499,71,42,Cloudy,23.34012752805774,64.90683665554327,0,Yellow
2024-01-01 08:05:00,3,714,45.64973902140555,712,19,15,Rainy,13.529150829925742,49.405641319332915,0,Red
2024-01-01 08:06:00,1,537,32.373044305048396,150,53,18,Foggy,10.639474579879204,60.973860565014846,0,Red
2024-01-01 08:07:00,3,876,67.98312583789166,469,85,16,Windy,29.91771668856431,71.98238134499513,0,Yellow
2024-01-01 08:08:00,4,895,40.01640734174259,829,82,25,Sunny,25.00351208033567,35.637827724622966,0,Yellow
2024-01-01 08:09:00,2,173,71.91160084386865,806,29,5,Windy,27.773240918697084,67.26444530822603,0,Green
2024-01-01 08:10:00,1,675,74.91543109506938,292,52,42,Windy,17.59517814340919,84.99757691867875,0,Yellow
2024-01-01 08:11:00,5,839,71.58943012347655,607,91,48,Windy,22.737068446097865,47.94781773787466,0,Green
2024-01-01 08:12:00,4,463,22.10047488840834,196,98,8,Sunny,28.67935426349126,67.59750569258473,0,Yellow
2024-01-01 08:13:00,1,774,67.24240070030633,715,62,49,Sunny,21.56408270784499,79.2797670210146,0,Red
2024-01-01 08:14:00,5,221,44.680367989948635,850,10,16,Windy,25.03460556921827,60.708383846317446,0,Green
2024-01-01 08:15:00,1,337,72.4233752109335,662,30,30,Foggy,29.743206545199058,73.07877204122309,0,Yellow
2024-01-01 08:16:00,3,484,58.27725576108433,894,48,11,Cloudy,15.380516131659471,48.66062030935561,0,Green
2024-01-01 08:17:00,1,735,70.0185880486375,68,99,22,Windy,11.648222233937059,48.36350717550869,0,Green
2024-01-01 08:18:00,1,162,49.965906192010124,586,93,4,Rainy,23.295587770270128,70.05504130791364,0,Green
2024-01-01 08:19:00,1,937,52.10153027593597,685,86,42,Windy,11.553144268002393,72.32453243840902,0,Red
2024-01-01 08:20:00,4,966,28.663257928020034,374,18,35,Sunny,29.163932359168832,86.22058197072863,0,Yellow
2024-01-01 08:21:00,1,171,67.03924152136133,731,11,35,Cloudy,27.980286190844716,43.49031448307847,0,Yellow
2024-01-01 08:22:00,5,593,45.1633767000183,327,14,2,Rainy,32.04281678663243,58.093055765278145,1,Green
2024-01-01 08:23:00,3,271,50.004807096294954,887,30,23,Cloudy,25.989052450849016,45.03080838983348,0,Yellow
2024-01-01 08:24:00,3,680,67.10586284574245,649,42,16,Cloudy,11.679939268809344,34.80552965281473,1,Red
2024-01-01 08:25:00,1,88,55.93072400476634,794,36,38,Rainy,16.328803137240435,54.193831676849264,0,Green
2024-01-01 08:26:00,4,546,32.065923646560044,65,78,25,Windy,30.198296114067983,52.444844837292194,0,Red
2024-01-01 08:27:00,4,829,55.413959549053565,321,28,3,Windy,14.178310432839694,46.226047198931276,0,Red
2024-01-01 08:28:00,5,282,44.45797147877934,887,25,44,Windy,27.462011695372183,47.81969346836499,0,Yellow
2024-01-01 08:29:00,1,992,48.17153252263176,427,1,11,Foggy,29.50648327301195,51.62470838107669,0,Yellow
2024-01-01 08:30:00,3,579,21.698676464160066,208,83,0,Windy,18.25279494638103,89.33025796680562,0,Green
2024-01-01 08:31:00,4,198,32.6017609709769,841,14,20,Rainy,18.057436835072714,76.9774659580368,0,Red
2024-01-01 08:32:00,1,446,36.862284882861694,849,3,18,Foggy,23.94506703022867,34.28407206521442,0,Yellow
2024-01-01 08:33:00,4,710,62.777600471528345,148,85,20,Windy,31.532158318869094,82.3447905892021,0,Green
2024-01-01 08:34:00,4,687,20.68954839788692,580,49,17,Foggy,15.597655047837014,67.99819958392028,0,Green
2024-01-01 08:35:00,3,953,44.52663567374792,556,37,42,Rainy,33.531454901060066,83.43562560731455,0,Yellow
2024-01-01 08:36:00,2,351,75.44161222554396,285,22,2,Windy,24.977967120502704,50.50258122781369,0,Red
2024-01-01 08:37:00,5,409,26.71283699294743,137,58,48,Sunny,34.8031617838069,57.871131888703125,0,Green
2024-01-01 08:38:00,5,287,50.985463293116666,483,89,43,Rainy,12.240343099883066,83.77362343848651,0,Yellow
2024-01-01 08:39:00,3,696,67.19134294345082,163,74,31,Cloudy,13.164053412668977,46.35438815482089,0,Green
2024-01-01 08:40:00,4,712,76.551878451207,461,27,9,Cloudy,30.666045092837066,84.93005257472493,0,Yellow
2024-01-01 08:41:00,1,285,64.80659837202307,219,65,39,Rainy,31.61889739009623,79.70998272865614,0,Green
2024-01-01 08:42:00,4,785,63.233932918664365,176,7,14,Cloudy,21.13646720927335,88.8334764545576,0,Red
2024-01-01 08:43:00,3,252,69.58928541174575,506,28,4,Rainy,27.851779403558375,49.45545522098179,0,Green
2024-01-01 08:44:00,5,305,46.77207325865262,879,10,3,Sunny,31.688932186138462,44.145190800287004,0,Yellow
2024-01-01 08:45:00,4,647,68.35067195706998,153,17,27,Rainy,11.078194705470716,49.852013822743686,0,Yellow
2024-01-01 08:46:00,5,711,20.47786428472707,167,54,3,Windy,24.348760574831466,87.27898775932411,0,Yellow
2024-01-01 08:47:00,1,284,75.4736633226083,355,49,14,Windy,31.337016663162238,49.98439776317649,0,Red
2024-01-01 08:48:00,5,394,46.59839057103052,90,13,16,Foggy,19.953873614619376,63.91270919743429,0,Yellow
2024-01-01 08:49:00,5,583,53.20281127194485,252,73,43,Cloudy,17.55959015281067,54.22075695519085,0,Yellow
2024-01-01 08:50:00,2,909,35.29293493489294,353,98,2,Cloudy,29.892667127370938,53.773208668906854,0,Red
2024-01-01 08:51:00,2,846,64.55184997042528,830,8,9,Rainy,18.394664587570905,41.60271659274331,0,Yellow
2024-01-01 08:52:00,2,830,24.59814838851493,685,98,46,Cloudy,10.07935745461258,62.2247724478554,0,Yellow
2024-01-01 08:53:00,5,515,72.35814815281012,109,10,41,Windy,33.989314690726644,80.96425529803241,0,Red
2024-01-01 08:54:00,3,819,69.68700974038057,353,62,22,Sunny,24.803080908775463,32.969100813232245,0,Green
2024-01-01 08:55:00,5,590,32.96360697468599,218,75,17,Rainy,30.48794796775178,83.3535956198053,0,Yellow
2024-01-01 08:56:00,3,262,68.55946389711573,180,66,0,Cloudy,30.632539058567865,69.92837790823796,0,Green
2024-01-01 08:57:00,3,512,67.18146398368889,557,52,34,Windy,11.66026050931832,67.00428483449417,0,Red
2024-01-01 08:58:00,2,485,57.93299586523694,140,38,30,Foggy,14.27150498466162,67.55401397543953,0,Yellow
2024-01-01 08:59:00,4,332,42.411210613981254,320,77,43,Cloudy,17.778017018991186,47.77619015726816,0,Yellow
2024-01-01 09:00:00,1,611,36.28992525091207,743,55,0,Sunny,18.017482126033073,54.908670232097265,0,Red
2024-01-01 09:01:00,2,656,33.907015417361,594,27,2,Sunny,26.469652942022822,77.95740035425288,0,Yellow
2024-01-01 09:02:00,2,512,39.11653776581643,455,74,2,Cloudy,25.57832301881712,48.38286221617737,0,Green
2024-01-01 09:03:00,4,456,74.21350660595182,87,38,36,Cloudy,22.364744450245343,58.201212574361804,0,Green
2024-01-01 09:04:00,1,137,24.658446559326876,784,24,18,Windy,15.281593307719199,31.1779362832592,0,Red
2024-01-01 09:05:00,5,93,69.73227657517752,478,20,28,Cloudy,19.549586742257585,74.0135011761304,0,Yellow
2024-01-01 09:06:00,5,510,40.93340450250942,533,9,24,Foggy,23.589849211629236,55.062130600716344,0,Yellow
2024-01-01 09:07:00,2,327,51.29596376068149,417,42,32,Windy,21.69963415259855,61.521526108416225,1,Red
2024-01-01 09:08:00,1,732,67.66913801890945,639,14,35,Rainy,13.18231332737696,36.881359068645516,0,Green
2024-01-01 09:09:00,2,470,73.06259282137827,305,82,28,Foggy,26.237762337548094,89.50285372724622,1,Green
2024-01-01 09:10:00,3,750,40.686885204358816,580,47,25,Windy,11.826294420266514,48.14806961909076,0,Red
2024-01-01 09:11:00,2,402,47.71060887650662,159,85,3,Windy,19.454867077027007,68.09937969578702,0,Yellow
2024-01-01 09:12:00,2,745,44.870963889007534,749,20,48,Sunny,27.750733691880725,64.87418069126792,0,Green
2024-01-01 09:13:00,5,564,20.795062010234634,575,59,13,Windy,10.500588362992662,77.10553223549942,0,Yellow
2024-01-01 09:14:00,5,752,37.7565733315194,800,95,49,Foggy,24.249570476132902,47.63021733731763,0,Green
2024-01-01 09:15:00,5,679,47.55135402395371,609,49,26,Cloudy,18.363024353582432,75.35564069983423,0,Yellow
2024-01-01 09:16:00,3,68,44.66561653282639,747,22,32,Foggy,10.220796085568361,52.950103841144056,0,Green
2024-01-01 09:17:00,5,72,63.31575365094076,629,12,21,Rainy,14.759581776524296,54.669657950780945,0,Yellow
2024-01-01 09:18:00,1,462,43.08821703326619,767,68,47,Windy,33.523654831766365,70.36275158920621,0,Red
2024-01-01 09:19:00,4,79,49.36258693824021,301,3,2,Windy,23.02872263762726,77.05714630442813,0,Green
2024-01-01 09:20:00,1,856,45.7765155279418,680,91,22,Windy,34.93068011572829,70.01199816723354,0,Red
2024-01-01 09:21:00,1,157,64.43756893366222,835,77,20,Windy,23.12041875911853,83.99277123426913,0,Green
2024-01-01 09:22:00,5,416,71.77834393921776,597,71,40,Sunny,23.598410307256707,47.10954177060404,0,Green
2024-01-01 09:23:00,4,330,51.91334474045085,765,8,22,Sunny,19.79607532332131,84.03700392611697,0,Green
2024-01-01 09:24:00,4,177,67.36593165171146,476,34,3,Cloudy,17.751010468285358,37.85181155660272,0,Yellow
2024-01-01 09:25:00,4,278,37.80720092119104,106,20,20,Windy,16.28863882832362,69.57181914179884,0,Green
2024-01-01 09:26:00,3,160,52.482176609436124,98,57,36,Rainy,18.585515403266847,62.85783908281065,0,Red
2024-01-01 09:27:00,5,185,40.713797220198344,224,17,42,Cloudy,21.496277022510803,59.678156424935366,0,Yellow
2024-01-01 09:28:00,4,411,44.85205553430982,810,96,30,Windy,14.799798755769752,48.654721731730696,0,Yellow
2024-01-01 09:29:00,3,235,63.94483188876011,356,71,20,Sunny,15.621877295142397,60.22396471849405,0,Green
2024-01-01 09:30:00,2,705,72.89974893996276,273,80,25,Rainy,16.788619216710977,39.706401383082195,0,Yellow
2024-01-01 09:31:00,2,633,27.289723465265926,323,42,40,Cloudy,21.23149729827098,52.159256652700535,0,Green
2024-01-01 09:32:00,3,178,58.07835538924283,399,94,34,Rainy,26.320334170356077,35.920855049032646,0,Red
2024-01-01 09:33:00,3,925,54.92862845466791,149,97,37,Windy,31.40365375715718,64.31079598717918,0,Yellow
2024-01-01 09:34:00,5,310,27.10490235055591,615,5,23,Foggy,17.178295929678583,35.74607317197761,0,Yellow
2024-01-01 09:35:00,5,564,32.71365982640654,295,85,10,Rainy,14.593208508535934,39.62067863430994,0,Red
2024-01-01 09:36:00,2,498,38.66014968396082,718,77,40,Rainy,19.471186621263875,35.12800808924888,0,Red
2024-01-01 09:37:00,4,949,30.01586424905009,577,66,28,Sunny,32.35957690929639,52.878638397124675,0,Green
2024-01-01 09:38:00,2,153,34.623768951460505,202,11,46,Windy,10.246518208428487,80.5175072651009,0,Yellow
2024-01-01 09:39:00,4,532,36.05604793170245,287,99,2,Rainy,26.946715401443633,84.41378349802966,1,Red
2024-01-01 09:40:00,4,273,40.140429982343576,827,11,0,Windy,21.929001160289538,34.313367276000804,0,Yellow
2024-01-01 09:41:00,5,881,64.96342716806954,341,65,18,Sunny,14.026155374017002,68.07300845169762,0,Red
2024-01-01 09:42:00,1,923,54.31473223103604,531,1,45,Windy,18.025538156861668,71.0631254755244,0,Yellow
2024-01-01 09:43:00,1,915,79.17480031708409,631,14,48,Sunny,15.623751096925847,62.02619654592145,0,Red
2024-01-01 09:44:00,3,540,44.88414961804826,97,22,21,Sunny,31.945804197253057,70.01909168817275,0,Yellow
2024-01-01 09:45:00,5,522,65.23190443021551,803,28,13,Cloudy,22.046834598624756,44.02144292658572,0,Green
2024-01-01 09:46:00,4,59,72.28810528259203,358,80,48,Windy,24.07735694681232,59.378652709140965,0,Yellow
2024-01-01 09:47:00,1,454,60.73870958228252,693,95,13,Foggy,24.842190483425515,53.45255094214971,0,Green
2024-01-01 09:48:00,4,945,44.71188442504976,575,6,43,Cloudy,25.990428115058904,35.38247708637786,0,Green
2024-01-01 09:49:00,1,351,65.21567784474519,528,93,15,Sunny,22.388892259398247,67.53338638334934,0,Green
2024-01-01 09:50:00,1,280,32.22002826636109,257,27,32,Foggy,10.446838270907895,59.712911560292774,0,Yellow
2024-01-01 09:51:00,1,780,39.65312991080795,153,13,12,Rainy,18.368067172866297,46.51044161415499,0,Yellow
2024-01-01 09:52:00,5,972,52.801115305957325,211,43,37,Rainy,14.59683101802478,58.42111562420229,0,Green
2024-01-01 09:53:00,2,115,54.5245632371689,375,29,48,Cloudy,27.003571072791924,76.51788110385019,0,Red
2024-01-01 09:54:00,4,986,21.328488528357767,297,80,11,Foggy,11.417616284251167,78.09946576848384,0,Yellow
2024-01-01 09:55:00,5,161,76.70685132536053,37,31,37,Windy,24.095084777791108,68.97156772496214,0,Yellow
2024-01-01 09:56:00,5,62,61.7976362730434,543,69,38,Foggy,15.265793056857524,58.064870004009826,0,Yellow
2024-01-01 09:57:00,5,442,49.74222501391346,199,87,32,Cloudy,33.72114596167653,64.54497835223088,0,Yellow
2024-01-01 09:58:00,5,549,75.98763406449851,142,5,32,Windy,18.388523554663387,53.10092228133703,0,Green
2024-01-01 09:59:00,5,981,46.345733915049706,265,26,28,Windy,18.130529784365855,37.593380579654294,0,Red
2024-01-01 10:00:00,3,647,78.8261342162223,753,81,4,Rainy,33.08461669976809,53.13723584316551,0,Red
2024-01-01 10:01:00,4,283,50.73708543460911,392,87,5,Foggy,20.43369800760353,61.81996536417806,0,Red
2024-01-01 10:02:00,5,651,26.85714619987877,70,23,30,Windy,34.07155835464356,65.93004087903503,0,Red
2024-01-01 10:03:00,4,363,65.88805834755664,90,33,15,Cloudy,10.604258803337586,86.14805856327726,1,Green
2024-01-01 10:04:00,3,615,60.73386350467043,499,39,30,Rainy,17.658614380053656,76.64000670183697,0,Yellow
2024-01-01 10:05:00,3,61,66.37920327833521,579,46,24,Windy,26.65482400666078,39.11955368668064,0,Yellow
2024-01-01 10:06:00,4,258,77.08652172354087,38,78,47,Foggy,32.27142411319096,40.450932399175684,0,Green
2024-01-01 10:07:00,1,63,66.58935815906108,793,74,45,Rainy,16.410139825207096,36.02968555438524,0,Yellow
2024-01-01 10:08:00,2,682,56.680196132998816,103,85,32,Foggy,33.26193979909171,74.29090363325507,0,Green
2024-01-01 10:09:00,1,467,71.43853414165045,174,23,12,Foggy,24.853036662479703,72.36733670951142,0,Red
2024-01-01 10:10:00,1,486,60.39478636127189,584,64,9,Foggy,30.0252060799479,89.18177410181286,0,Green
2024-01-01 10:11:00,1,426,44.48714340955539,638,17,23,Rainy,19.930182607672428,61.32140505986092,0,Yellow
2024-01-01 10:12:00,5,69,73.13718585450638,376,43,9,Windy,15.304509564171834,79.58489573093291,1,Yellow
2024-01-01 10:13:00,3,636,33.314027647062375,835,75,40,Sunny,32.780885386192324,64.58639151856725,0,Yellow
2024-01-01 10:14:00,1,961,62.878476494523454,666,56,30,Windy,33.32839671015547,82.44520275164624,0,Red
2024-01-01 10:15:00,3,804,72.89380729644542,462,27,12,Rainy,22.43937860385339,73.26126235816508,0,Green
2024-01-01 10:16:00,4,784,63.87899118219777,88,70,2,Sunny,10.162375399981412,68.57304089947517,0,Green
2024-01-01 10:17:00,2,119,61.83652514323141,542,22,49,Sunny,12.744573841760111,63.90736025898302,0,Yellow
2024-01-01 10:18:00,4,873,65.15829764431015,162,84,33,Sunny,24.325699005793044,73.37823146657848,0,Green
2024-01-01 10:19:00,4,260,47.90331489803866,211,33,48,Cloudy,10.594417557547155,55.17923056026063,0,Yellow
2024-01-01 10:20:00,5,150,72.45024092942157,406,10,27,Rainy,19.922798099667382,35.79459484233985,0,Green
2024-01-01 10:21:00,2,747,32.20618850816547,397,85,18,Cloudy,17.584248639300313,32.39916772787045,0,Red
2024-01-01 10:22:00,4,181,27.643184960020356,600,34,22,Sunny,27.858706885055117,58.74142389655043,0,Red
2024-01-01 10:23:00,4,672,37.1305268071107,554,92,44,Cloudy,11.389466823698381,65.95749493320848,0,Green
2024-01-01 10:24:00,2,430,51.89464380649959,712,41,31,Cloudy,22.218281724432188,34.73094183423753,0,Red
2024-01-01 10:25:00,2,181,50.63370772456028,312,27,12,Rainy,24.477856746890133,47.214212934726135,0,Red
2024-01-01 10:26:00,4,69,69.2359254605952,28,81,32,Foggy,25.43227690131544,49.321932358529224,0,Red
2024-01-01 10:27:00,2,955,44.27411938424105,290,77,33,Cloudy,20.128941800423522,63.767732112495075,0,Yellow
2024-01-01 10:28:00,4,585,49.06066557749052,406,81,32,Cloudy,17.609194585738773,46.70894736256734,0,Green
2024-01-01 10:29:00,4,276,20.80206099556374,112,91,4,Sunny,27.06232584342872,35.7389159733604,0,Green
2024-01-01 10:30:00,5,203,44.58435418657635,548,23,2,Sunny,31.189226202562374,39.891404456793005,0,Yellow
2024-01-01 10:31:00,1,854,58.86645397702053,173,7,6,Sunny,27.34044094457197,40.436868096251594,0,Yellow
2024-01-01 10:32:00,4,791,20.93049983759553,424,52,23,Windy,33.30255913643054,80.56169665336569,0,Red
2024-01-01 10:33:00,3,518,36.85291791117463,859,71,21,Cloudy,27.93158813394818,47.05918121869749,0,Green
2024-01-01 10:34:00,1,871,32.477381557363394,168,3,44,Sunny,29.115468350340457,72.88150403488541,0,Yellow
2024-01-01 10:35:00,1,920,22.519125734575294,286,90,22,Rainy,14.197579915052222,64.07032478035835,0,Red
2024-01-01 10:36:00,1,454,48.75560539487225,441,99,29,Windy,20.488491113167797,88.62232521698652,0,Green
2024-01-01 10:37:00,5,251,30.90339759368939,859,4,17,Foggy,22.12638327389913,46.36936013281213,0,Red
2024-01-01 10:38:00,4,87,64.58489237788281,637,96,31,Cloudy,16.40732905736519,39.50238123175201,0,Green
2024-01-01 10:39:00,5,991,70.87567302580091,491,48,6,Cloudy,23.2134965089072,33.12227026167362,0,Red
2024-01-01 10:40:00,4,821,52.735110960148866,566,97,32,Rainy,17.26979860554619,44.45757973687683,1,Green
2024-01-01 10:41:00,5,237,78.90244055126848,650,29,4,Foggy,27.1875523201104,71.04425318492355,0,Green
2024-01-01 10:42:00,5,106,47.02871428823572,545,71,48,Foggy,21.757211917579397,35.11549347821163,0,Green
2024-01-01 10:43:00,3,990,50.802092613494935,522,62,27,Windy,21.470173856725893,44.68211070897951,0,Green
2024-01-01 10:44:00,5,69,79.35306523746502,33,46,7,Cloudy,34.59106327582029,81.31850209104073,0,Red
2024-01-01 10:45:00,2,322,33.89290615790293,797,25,14,Sunny,19.811121213564263,64.97717696187121,0,Yellow
2024-01-01 10:46:00,3,168,76.55275638061431,671,56,3,Rainy,19.057385814739206,34.17129241519173,1,Green
2024-01-01 10:47:00,5,632,22.570253307146796,825,36,33,Rainy,17.965109282066358,32.860988654985796,0,Green
2024-01-01 10:48:00,1,565,46.783213415791685,383,97,4,Rainy,32.36873052439495,33.667372519546014,0,Green
2024-01-01 10:49:00,2,270,24.200210727983947,138,6,32,Rainy,22.418095652454454,86.51250300883515,0,Green
2024-01-01 10:50:00,2,575,63.75408457481858,257,39,4,Sunny,25.00036193701589,80.99228571366328,0,Red
2024-01-01 10:51:00,2,564,56.504536152801066,565,91,37,Sunny,14.520461975059876,80.69640252112649,0,Yellow
2024-01-01 10:52:00,3,777,62.39805580805579,188,38,33,Windy,23.52355900012317,85.45300573461276,0,Yellow
2024-01-01 10:53:00,5,790,42.46882399808102,541,61,25,Cloudy,16.86620482171221,60.315323415054614,0,Yellow
2024-01-01 10:54:00,5,385,42.16891604188282,653,91,0,Sunny,28.265923031571937,44.84068026860064,0,Red
2024-01-01 10:55:00,1,747,22.719156737653677,676,77,3,Windy,30.813208719809552,54.08088025431108,0,Yellow
2024-01-01 10:56:00,1,104,40.996696371778384,754,52,38,Foggy,27.87026730328194,73.13184437302866,0,Red
2024-01-01 10:57:00,2,549,75.75730413572356,788,3,25,Cloudy,28.256104156756432,82.56197229127591,1,Red
2024-01-01 10:58:00,1,949,42.75359223082694,799,81,32,Sunny,22.811867602987924,56.10545560197146,0,Green
2024-01-01 10:59:00,3,937,69.8820623733182,890,24,32,Foggy,27.802951408353383,62.12285732292367,0,Red
2024-01-01 11:00:00,5,815,70.53953028499605,535,6,7,Windy,20.567173387704006,85.9069795965752,0,Yellow
2024-01-01 11:01:00,2,585,42.394469382754025,416,27,19,Sunny,26.287228838240324,36.44991822656574,0,Yellow
2024-01-01 11:02:00,1,211,57.91932082377134,885,68,15,Sunny,16.475980253012867,81.73795301844743,0,Yellow
2024-01-01 11:03:00,3,719,25.72229613638352,125,66,20,Foggy,11.743925307800254,39.558448935116154,0,Green
2024-01-01 11:04:00,3,643,26.220714844056587,104,94,44,Sunny,20.336831603049212,59.031681017437215,0,Green
2024-01-01 11:05:00,1,964,22.919459819702798,233,19,25,Rainy,21.54445389451225,43.10538771978358,0,Green
2024-01-01 11:06:00,5,208,54.86090560250657,140,82,22,Sunny,16.41017895471725,66.17685784143626,0,Red
2024-01-01 11:07:00,1,237,45.56425865756582,151,10,17,Cloudy,28.192737960180942,63.514405302495966,0,Yellow
2024-01-01 11:08:00,2,109,52.881941399854405,869,66,30,Foggy,11.83876197440698,52.80044185444511,0,Red
2024-01-01 11:09:00,1,964,51.26439143050327,216,86,41,Cloudy,15.568708109479715,81.79821089070745,0,Red
2024-01-01 11:10:00,3,866,41.012179465443815,38,6,11,Windy,28.71411796134067,69.5887992172836,0,Yellow
2024-01-01 11:11:00,1,368,60.648404889408376,661,22,0,Cloudy,20.92810684350031,73.27230749771661,0,Green
2024-01-01 11:12:00,5,927,65.51011285498345,31,60,41,Rainy,27.63209060098281,39.03958429246011,0,Yellow
2024-01-01 11:13:00,4,260,20.877695532660542,100,70,8,Rainy,24.187146944589905,82.98994067853707,0,Red
2024-01-01 11:14:00,1,455,32.434537986132696,349,33,2,Cloudy,33.767818749934065,40.0224098172011,0,Red
2024-01-01 11:15:00,5,713,62.794152085000206,885,18,25,Windy,24.944895818070826,43.36709785259761,0,Green
2024-01-01 11:16:00,5,158,43.19721035803005,793,57,8,Sunny,10.371724358637993,37.68330830981283,0,Red
2024-01-01 11:17:00,3,125,59.74903681649649,411,8,41,Rainy,18.82193376260835,56.42155247812893,0,Red
2024-01-01 11:18:00,5,591,40.81775958407351,656,47,15,Cloudy,13.576517055117693,83.26255390513859,0,Yellow
2024-01-01 11:19:00,5,363,43.445309139778225,326,81,23,Cloudy,33.115841939942584,45.146851176591575,0,Green
2024-01-01 11:20:00,5,166,29.520732421381094,286,40,49,Cloudy,12.600311357127008,52.4252052253772,0,Yellow
2024-01-01 11:21:00,5,976,35.4938611799696,466,47,13,Sunny,19.692666578277187,80.76398520452531,0,Yellow
2024-01-01 11:22:00,2,917,56.324705450455234,460,44,2,Foggy,15.652479840667304,67.06891678553335,0,Yellow
2024-01-01 11:23:00,2,753,45.98978667890998,671,24,33,Windy,31.168049759918333,75.09698361877662,0,Red
2024-01-01 11:24:00,3,68,66.45816097667571,860,77,32,Foggy,17.714162439722923,42.84000296616689,0,Red
2024-01-01 11:25:00,1,481,71.15509729630057,21,24,49,Windy,34.79733707856613,72.98939179995452,1,Green
2024-01-01 11:26:00,5,734,52.498785093005594,539,18,23,Windy,10.965415140306272,43.656634718506346,0,Red
2024-01-01 11:27:00,1,789,65.49603752336355,781,38,8,Cloudy,13.206919311564146,89.23883893263965,0,Green
2024-01-01 11:28:00,1,399,38.4142707916742,670,78,12,Rainy,15.615969410727729,63.59316936760424,0,Yellow
2024-01-01 11:29:00,3,232,44.898272924004694,655,79,1,Cloudy,30.277651005003985,71.73835548258822,0,Yellow
2024-01-01 11:30:00,5,162,62.76666057300986,328,26,6,Sunny,31.962930226600395,37.104095048490166,0,Red
2024-01-01 11:31:00,5,232,43.17271956902184,759,73,47,Windy,11.78628451523556,45.03935880249417,0,Red
2024-01-01 11:32:00,4,530,55.31029610953933,541,62,20,Rainy,10.81150354405691,38.38443957386126,0,Green
2024-01-01 11:33:00,1,195,31.12236674495069,488,67,18,Windy,28.613921427614482,53.41024291630339,0,Red
2024-01-01 11:34:00,1,880,55.98627889822988,231,18,24,Windy,13.333800168840337,47.04815185232391,0,Red
2024-01-01 11:35:00,2,677,71.69082243361362,131,27,46,Cloudy,13.32496467686598,73.97533557783416,0,Red
2024-01-01 11:36:00,4,162,72.11837838940554,27,84,21,Rainy,10.559163362360731,36.52253877768907,0,Yellow
2024-01-01 11:37:00,2,812,63.46066437977238,823,77,10,Rainy,11.245196939585547,75.1235621070221,0,Red
2024-01-01 11:38:00,2,525,64.74520274456756,496,32,32,Windy,16.591886464887228,32.74228947831525,0,Red
2024-01-01 11:39:00,2,812,53.47564670904204,893,9,31,Rainy,11.625137235270158,42.121070239343545,0,Yellow
2024-01-01 11:40:00,3,352,55.08008540994949,479,82,20,Rainy,19.221977291481892,77.51789951787617,0,Yellow
2024-01-01 11:41:00,3,874,28.01903488463108,272,29,38,Cloudy,30.81937578068373,74.56659846647369,0,Yellow
2024-01-01 11:42:00,2,167,46.631551305278066,545,21,19,Foggy,18.158006433039816,58.5795668351318,0,Yellow
2024-01-01 11:43:00,4,862,47.04657703318183,771,2,7,Sunny,28.19585406448429,32.99896290465311,0,Red
2024-01-01 11:44:00,1,210,77.50987014006441,457,81,41,Foggy,12.347749120775752,66.59362450015796,0,Red
2024-01-01 11:45:00,4,450,45.86521175739736,773,74,36,Rainy,26.484379685487323,54.40344623844591,1,Red
2024-01-01 11:46:00,5,247,52.96055869416546,873,47,8,Windy,17.918679581435875,48.99168901187819,0,Green
